design,n,m,rho,nrho,sigma,tpi,tier
design_3558,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_3559,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_3560,166,178,0.012997444322745527,2.1575757575757573,0.6807959650786833,0.31920403492131666,precarious
design_3561,166,178,0.012997444322745527,2.1575757575757573,0.6807959650786833,0.31920403492131666,precarious
design_3562,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_3563,22,24,0.1038961038961039,2.285714285714286,0.6614378277661476,0.33856217223385243,precarious
design_3564,116,130,0.019490254872563718,2.260869565217391,0.6650621717611763,0.3349378282388237,precarious
design_3565,116,130,0.019490254872563718,2.260869565217391,0.6650621717611763,0.3349378282388237,precarious
design_3566,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_3567,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_3568,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_3569,81,94,0.029012345679012345,2.35,0.6523280730534422,0.3476719269465578,precarious
design_3570,73,80,0.030441400304414,2.2222222222222223,0.6708203932499369,0.3291796067500631,precarious
design_3571,66,70,0.03263403263403263,2.1538461538461537,0.681385143869247,0.318614856130753,precarious
design_3572,38,43,0.06116642958748222,2.324324324324324,0.6559211523800211,0.34407884761997887,precarious
design_3573,38,43,0.06116642958748222,2.324324324324324,0.6559211523800211,0.34407884761997887,precarious
design_3574,76,82,0.028771929824561403,2.1866666666666665,0.6762522260005742,0.3237477739994258,precarious
design_3575,53,58,0.0420899854862119,2.230769230769231,0.6695340634119862,0.3304659365880138,precarious
design_3576,71,78,0.031388329979879274,2.2285714285714286,0.6698641270570836,0.33013587294291635,precarious
design_3577,25,27,0.09,2.25,0.6666666666666666,0.33333333333333337,precarious
design_3578,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_3579,32,35,0.07056451612903226,2.2580645161290325,0.6654751256486924,0.3345248743513076,precarious
design_3580,32,35,0.07056451612903226,2.2580645161290325,0.6654751256486924,0.3345248743513076,precarious
design_3581,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_3582,61,64,0.034972677595628415,2.1333333333333333,0.6846531968814576,0.31534680311854235,precarious
design_3583,33,35,0.06628787878787878,2.1875,0.6761234037828132,0.3238765962171868,precarious
design_3584,49,55,0.0467687074829932,2.291666666666667,0.6605782590758164,0.33942174092418365,precarious
design_3585,42,48,0.05574912891986063,2.341463414634146,0.6535161308899218,0.3464838691100782,precarious
design_3586,42,48,0.05574912891986063,2.341463414634146,0.6535161308899218,0.3464838691100782,precarious
design_3587,25,27,0.09,2.25,0.6666666666666666,0.33333333333333337,precarious
design_3588,31,34,0.07311827956989247,2.2666666666666666,0.6642111641550714,0.3357888358449286,precarious
design_3589,81,92,0.028395061728395062,2.3,0.6593804733957871,0.3406195266042129,precarious
design_3590,70,76,0.03146997929606625,2.2028985507246377,0.6737561639206373,0.3262438360793627,precarious
design_3591,70,76,0.03146997929606625,2.2028985507246377,0.6737561639206373,0.3262438360793627,precarious
design_3592,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_3593,26,29,0.08923076923076922,2.32,0.6565321642986128,0.34346783570138717,precarious
design_3594,26,29,0.08923076923076922,2.32,0.6565321642986128,0.34346783570138717,precarious
design_3595,28,30,0.07936507936507936,2.2222222222222223,0.6708203932499369,0.3291796067500631,precarious
design_3596,53,54,0.03918722786647315,2.0769230769230766,0.693888666488711,0.30611133351128905,precarious
design_3597,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_3598,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_3599,42,48,0.05574912891986063,2.341463414634146,0.6535161308899218,0.3464838691100782,precarious
design_3600,22,24,0.1038961038961039,2.285714285714286,0.6614378277661476,0.33856217223385243,precarious
design_3601,22,24,0.1038961038961039,2.285714285714286,0.6614378277661476,0.33856217223385243,precarious
design_3602,26,29,0.08923076923076922,2.32,0.6565321642986128,0.34346783570138717,precarious
design_3603,26,29,0.08923076923076922,2.32,0.6565321642986128,0.34346783570138717,precarious
design_3604,21,22,0.10476190476190476,2.2,0.674199862463242,0.32580013753675796,precarious
design_3605,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_3606,26,29,0.08923076923076922,2.32,0.6565321642986128,0.34346783570138717,precarious
design_3607,26,29,0.08923076923076922,2.32,0.6565321642986128,0.34346783570138717,precarious
design_3608,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_3609,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_3610,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_3611,35,36,0.06050420168067227,2.1176470588235294,0.6871842709362768,0.31281572906372324,precarious
design_3612,38,41,0.05832147937411095,2.2162162162162162,0.6717287489717273,0.3282712510282727,precarious
design_3613,38,41,0.05832147937411095,2.2162162162162162,0.6717287489717273,0.3282712510282727,precarious
design_3614,35,36,0.06050420168067227,2.1176470588235294,0.6871842709362768,0.31281572906372324,precarious
design_3615,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_3616,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_3617,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_3618,135,144,0.015920398009950248,2.1492537313432836,0.6821127309893709,0.31788726901062914,precarious
design_3619,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_3620,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_3621,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_3622,32,33,0.06653225806451613,2.129032258064516,0.6853444168423419,0.31465558315765807,precarious
design_3623,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_3624,54,58,0.04053109713487072,2.188679245283019,0.6759412339280226,0.32405876607197737,precarious
design_3625,54,58,0.04053109713487072,2.188679245283019,0.6759412339280226,0.32405876607197737,precarious
design_3626,52,55,0.04147812971342383,2.156862745098039,0.6809084840390547,0.3190915159609453,precarious
design_3627,78,92,0.030636030636030636,2.3896103896103895,0.6468989572333266,0.3531010427666734,precarious
design_3628,78,92,0.030636030636030636,2.3896103896103895,0.6468989572333266,0.3531010427666734,precarious
design_3629,40,41,0.052564102564102565,2.1025641025641026,0.6896446592974972,0.3103553407025028,precarious
design_3630,45,48,0.048484848484848485,2.1818181818181817,0.67700320038633,0.32299679961367,precarious
design_3631,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_3632,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_3633,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_3634,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_3635,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_3636,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_3637,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_3638,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_3639,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_3640,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_3641,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_3642,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_3643,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_3644,102,114,0.0221316249271986,2.257425742574257,0.6655692722326887,0.3344307277673113,precarious
design_3645,51,56,0.04392156862745098,2.24,0.6681531047810609,0.33184689521893906,precarious
design_3646,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_3647,77,87,0.029733424470266577,2.2894736842105265,0.6608945522512667,0.3391054477487333,precarious
design_3648,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_3649,25,27,0.09,2.25,0.6666666666666666,0.33333333333333337,precarious
design_3650,64,68,0.03373015873015873,2.1587301587301586,0.6806139097297726,0.31938609027022735,precarious
design_3651,68,69,0.03028972783143108,2.0597014925373136,0.6967835003620648,0.3032164996379352,precarious
design_3652,68,69,0.03028972783143108,2.0597014925373136,0.6967835003620648,0.3032164996379352,precarious
design_3653,104,117,0.021844660194174758,2.2718446601941746,0.6634537965608006,0.3365462034391994,precarious
design_3654,68,74,0.0324846356453029,2.208955223880597,0.672831853216465,0.327168146783535,precarious
design_3655,68,74,0.0324846356453029,2.208955223880597,0.672831853216465,0.327168146783535,precarious
design_3656,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_3657,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_3658,64,70,0.034722222222222224,2.2222222222222223,0.6708203932499369,0.3291796067500631,precarious
design_3659,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_3660,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_3661,146,158,0.01492678318375059,2.179310344827586,0.6773926184227806,0.32260738157721935,precarious
design_3662,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_3663,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_3664,26,29,0.08923076923076922,2.32,0.6565321642986128,0.34346783570138717,precarious
design_3665,84,93,0.02667814113597246,2.2409638554216866,0.6680094004875866,0.3319905995124134,precarious
design_3666,84,93,0.02667814113597246,2.2409638554216866,0.6680094004875866,0.3319905995124134,precarious
design_3667,46,52,0.050241545893719805,2.311111111111111,0.657793514480272,0.342206485519728,precarious
design_3668,113,124,0.019595448798988623,2.2142857142857144,0.6720215050322471,0.3279784949677529,precarious
design_3669,36,41,0.06507936507936508,2.342857142857143,0.6533217188282378,0.34667828117176225,precarious
design_3670,36,41,0.06507936507936508,2.342857142857143,0.6533217188282378,0.34667828117176225,precarious
design_3671,82,86,0.025895814513700693,2.123456790123457,0.686243566496721,0.313756433503279,precarious
design_3672,37,42,0.06306306306306306,2.333333333333333,0.6546536707079772,0.3453463292920228,precarious
design_3673,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_3674,93,100,0.02337540906965872,2.1739130434782608,0.6782329983125268,0.3217670016874732,precarious
design_3675,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_3676,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_3677,30,34,0.07816091954022988,2.3448275862068964,0.6530471562110153,0.3469528437889847,precarious
design_3678,44,48,0.0507399577167019,2.2325581395348837,0.6692657668420421,0.3307342331579579,precarious
design_3679,44,48,0.0507399577167019,2.2325581395348837,0.6692657668420421,0.3307342331579579,precarious
design_3680,38,44,0.06258890469416785,2.378378378378378,0.6484246644403231,0.3515753355596769,precarious
design_3681,59,64,0.037405026300409115,2.206896551724138,0.673145600891813,0.32685439910818703,precarious
design_3682,38,42,0.059743954480796585,2.27027027027027,0.663683803084112,0.336316196915888,precarious
design_3683,103,108,0.020559680182752713,2.1176470588235294,0.6871842709362768,0.31281572906372324,precarious
design_3684,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_3685,29,32,0.07881773399014778,2.2857142857142856,0.6614378277661477,0.3385621722338523,precarious
design_3686,42,48,0.05574912891986063,2.341463414634146,0.6535161308899218,0.3464838691100782,precarious
design_3687,74,86,0.03184005923731951,2.3561643835616435,0.6514741780386716,0.3485258219613284,precarious
design_3688,74,86,0.03184005923731951,2.3561643835616435,0.6514741780386716,0.3485258219613284,precarious
design_3689,51,54,0.042352941176470586,2.1599999999999997,0.6804138174397718,0.3195861825602282,precarious
design_3690,25,27,0.09,2.25,0.6666666666666666,0.33333333333333337,precarious
design_3691,45,50,0.050505050505050504,2.2727272727272725,0.66332495807108,0.33667504192891995,precarious
design_3692,40,43,0.05512820512820513,2.2051282051282053,0.6734154528172213,0.32658454718277874,precarious
design_3693,40,43,0.05512820512820513,2.2051282051282053,0.6734154528172213,0.32658454718277874,precarious
design_3694,74,86,0.03184005923731951,2.3561643835616435,0.6514741780386716,0.3485258219613284,precarious
